,TopHitNum,DriftRate,SNR,Freq,ChanIndx,FreqStart,FreqEnd,CoarseChanNum,FullNumHitsInRange,FileID,Source,MJD,RA,DEC,DELTAT,DELTAF,max_drift_rate,obs_length,Hit_ID,status,in_n_ons,RFI_in_range,delta_t
2070,642,-28.753978,3246.508789,11088.868603,510,11088.87291,11088.864296,55,5,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2071,643,47.923296,1954.269897,11088.868644,516,11088.861465,11088.875822,55,7,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2072,644,47.923296,972.277649,11088.868644,517,11088.861465,11088.875822,55,7,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2073,645,-9.584659,4889.931152,11088.868613,511,11088.870049,11088.867177,55,3,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2074,646,-38.338637,2443.872314,11088.867167,509,11088.87291,11088.861424,55,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2075,647,9.584659,4887.952148,11088.868623,513,11088.867188,11088.870059,55,3,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2076,648,-47.923296,1954.399902,11088.865731,508,11088.87291,11088.858553,55,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2077,649,38.338637,2443.39624,11088.867208,515,11088.861465,11088.872951,55,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2078,650,28.753978,3244.609619,11088.868633,514,11088.864326,11088.87294,55,5,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2079,651,-28.753978,3596.195801,11085.938915,510,11085.943222,11085.934608,56,5,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2080,652,47.923296,2160.213867,11085.938956,516,11085.931778,11085.946135,56,7,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2081,653,47.923296,1076.967163,11085.938956,517,11085.931778,11085.946135,56,7,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2082,654,-9.584659,5411.217773,11085.938925,511,11085.940361,11085.93749,56,3,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2083,655,-38.338637,2701.006348,11085.937479,509,11085.943222,11085.931737,56,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2084,656,9.584659,5409.342285,11085.938936,513,11085.9375,11085.940371,56,3,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2085,657,38.338637,2701.868652,11085.937521,515,11085.931778,11085.943263,56,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2086,658,-47.923296,2158.509277,11085.936044,508,11085.943222,11085.928865,56,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2087,659,28.753978,3593.629395,11085.938946,514,11085.934639,11085.943253,56,5,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2088,660,-28.753978,3329.621826,11083.009228,510,11083.013535,11083.004921,57,5,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2089,661,-9.584659,5016.628906,11083.009238,511,11083.010674,11083.007802,57,3,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2090,662,-47.923296,2002.731812,11083.006356,508,11083.013535,11082.999178,57,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2091,663,-38.338637,2505.760986,11083.007792,509,11083.013535,11083.002049,57,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2092,664,47.923296,2002.971802,11083.009269,516,11083.00209,11083.016447,57,7,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2093,665,47.923296,998.970642,11083.009269,517,11083.00209,11083.016447,57,7,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2094,666,9.584659,5017.266602,11083.009248,513,11083.007812,11083.010684,57,3,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2095,667,28.753978,3330.624512,11083.009258,514,11083.004951,11083.013565,57,5,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2096,668,38.338637,2506.288574,11083.007833,515,11083.00209,11083.013576,57,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2097,669,-28.753978,3296.353271,11080.07954,510,11080.083847,11080.075233,58,5,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2098,670,-9.584659,4965.290039,11080.07955,511,11080.080986,11080.078115,58,3,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2099,671,47.923296,1984.619263,11080.079581,516,11080.072403,11080.08676,58,7,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2100,672,47.923296,990.286133,11080.079581,517,11080.072403,11080.08676,58,7,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2101,673,-47.923296,1984.587036,11080.076669,508,11080.083847,11080.06949,58,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2102,674,-38.338637,2480.602539,11080.078104,509,11080.083847,11080.072362,58,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2103,675,9.584659,4964.499023,11080.079561,513,11080.078125,11080.080996,58,3,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2104,676,38.338637,2480.771729,11080.078146,515,11080.072403,11080.083888,58,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2105,677,28.753978,3296.859619,11080.079571,514,11080.075264,11080.083878,58,5,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2106,678,47.923296,2028.452393,11077.149894,516,11077.142715,11077.157072,59,7,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2107,679,47.923296,1013.288025,11077.149894,517,11077.142715,11077.157072,59,7,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2108,680,-28.753978,3375.628418,11077.149853,510,11077.15416,11077.145546,59,5,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2109,681,-9.584659,5081.294922,11077.149863,511,11077.151299,11077.148427,59,3,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2110,682,-38.338637,2537.087402,11077.148417,509,11077.15416,11077.142674,59,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2111,683,9.584659,5081.184082,11077.149873,513,11077.148438,11077.151309,59,3,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2112,684,-47.923296,2028.980347,11077.146981,508,11077.15416,11077.139803,59,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2113,685,38.338637,2536.286133,11077.148458,515,11077.142715,11077.154201,59,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2114,686,28.753978,3374.790771,11077.149883,514,11077.145576,11077.15419,59,5,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2115,687,-28.753978,3436.243408,11074.220165,510,11074.224472,11074.215858,60,5,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2116,688,47.923296,2064.60791,11074.220206,516,11074.213028,11074.227385,60,7,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2117,689,47.923296,1029.007202,11074.220206,517,11074.213028,11074.227385,60,7,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2118,690,-9.584659,5172.643066,11074.220175,511,11074.221611,11074.21874,60,3,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2119,691,-47.923296,2065.74707,11074.217294,508,11074.224472,11074.210115,60,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2120,692,-38.338637,2584.755127,11074.218729,509,11074.224472,11074.212987,60,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2121,693,28.753978,3436.557129,11074.220196,514,11074.215889,11074.224503,60,5,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2122,694,9.584659,5172.425781,11074.220186,513,11074.21875,11074.221621,60,3,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2123,695,38.338637,2584.368408,11074.218771,515,11074.213028,11074.224513,60,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2124,696,-28.753978,3446.699463,11071.290478,510,11071.294785,11071.286171,61,5,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2125,697,-9.584659,5190.402832,11071.290488,511,11071.291924,11071.289052,61,3,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
2126,698,47.923296,2073.48584,11071.290519,516,11071.28334,11071.297697,61,7,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_67519_DIAG_Mars2020_0015.rawspec.0002.h5,DIAG_MARS2020,59256.78146990741,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_3,,,1254.0000001899898
